home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,player_id,player,squad,start
Levante,Atlético Madrid,1613584800,6,cr CRC,CB,31-259,45,0,0,0,0,0,0,0,0,33,1,1,0,0.0,0.0,0.0,0,0,14,20,70.0,0,17,0,0,0,aa0ac32d,Óscar Duarte,Levante,False
Levante,Atlético Madrid,1613584800,18,es ESP,RM,23-363,81,0,1,0,0,0,0,1,0,33,1,1,2,0.0,0.0,0.5,3,1,12,19,63.2,3,26,2,6,1,38ce1150,Jorge de Frutos,Levante,True
Levante,Atlético Madrid,1613584800,2,es ESP,RM,26-324,9,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,4,0,0,0,037dbd30,Son,Levante,False
Levante,Atlético Madrid,1613584800,19,es ESP,LB,28-362,90,0,0,0,0,2,2,0,0,54,4,2,0,0.1,0.1,0.0,1,0,29,44,65.9,1,32,1,2,0,33a61a52,Carlos Clerc,Levante,True
Levante,Atlético Madrid,1613584800,4,es ESP,"CM,CB",26-001,90,0,0,0,0,0,0,0,0,61,2,4,2,0.0,0.0,0.0,2,0,32,41,78.0,6,32,0,1,1,c00097d2,Rober,Levante,True
Levante,Atlético Madrid,1613584800,15,es ESP,CB,32-105,90,0,0,0,0,0,0,0,0,48,1,2,3,0.0,0.0,0.0,0,0,28,38,73.7,1,31,0,0,0,474ecac8,Sergio Postigo,Levante,True
Levante,Atlético Madrid,1613584800,20,es ESP,RB,31-260,90,0,0,0,0,0,0,0,0,54,3,1,0,0.0,0.0,0.1,1,0,38,46,82.6,2,32,0,0,0,7f4c7c9f,Jorge Miramón,Levante,True
Levante,Atlético Madrid,1613584800,13,es ESP,GK,29-290,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,21,23,91.3,0,12,0,0,0,a01c3d54,Aitor Fernández,Levante,True
Real Betis,Getafe,1613764800,16,es ESP,FW,27-051,62,0,0,0,0,1,0,0,0,21,0,0,1,0.4,0.4,0.0,1,0,13,13,100.0,3,17,0,3,3,3aa4a3be,Loren Morón,Real Betis,True
Real Betis,Getafe,1613764800,9,es ESP,FW,28-033,28,1,0,1,1,0,0,0,0,7,0,0,0,0.8,0.0,0.0,2,1,3,5,60.0,0,2,0,0,0,75645f0e,Borja Iglesias,Real Betis,False
Real Betis,Getafe,1613764800,10,es ESP,LW,30-003,90,0,0,0,1,4,1,1,0,67,2,0,1,1.2,0.4,0.1,4,0,46,55,83.6,3,33,3,1,0,a6de370d,Sergio Canales,Real Betis,True
Real Betis,Getafe,1613764800,24,es ESP,RW,24-334,62,0,0,0,0,0,0,0,0,37,0,1,0,0.0,0.0,0.4,5,0,28,36,77.8,5,18,1,0,0,a55d8df5,Aitor Ruibal,Real Betis,True
Real Betis,Getafe,1613764800,17,es ESP,RW,39-213,28,0,0,0,0,0,0,0,0,9,1,1,0,0.0,0.0,0.0,0,0,3,5,60.0,0,4,0,2,2,4c5b14d2,Joaquín,Real Betis,False
Real Betis,Getafe,1613764800,8,fr FRA,AM,27-216,12,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.0,1,0,8,8,100.0,1,6,0,1,1,bece776f,Nabil Fekir,Real Betis,True
Real Betis,Getafe,1613764800,11,es ESP,AM,29-192,66,0,0,0,0,1,0,0,0,32,0,1,0,0.1,0.1,0.0,1,0,19,26,73.1,0,14,1,0,0,72a99e38,Cristian Tello,Real Betis,False
Real Betis,Getafe,1613764800,7,es ESP,AM,27-275,12,0,0,0,0,1,1,0,0,4,1,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,0,0,84399660,Juanmi,Real Betis,False
Real Betis,Getafe,1613764800,18,mx MEX,DM,34-144,78,0,0,0,0,2,1,1,0,55,2,0,0,0.0,0.0,0.0,1,0,39,50,78.0,5,22,1,0,0,ef322658,Andrés Guardado,Real Betis,True
Real Betis,Getafe,1613764800,14,pt POR,DM,28-318,11,0,0,0,0,0,0,2,1,10,1,0,1,0.0,0.0,0.0,0,0,4,7,57.1,1,2,0,1,1,dee86451,William Carvalho,Real Betis,False
Real Betis,Getafe,1613764800,21,ar ARG,DM,26-313,90,0,0,0,0,0,0,1,0,72,5,0,2,0.0,0.0,0.0,1,0,52,63,82.5,5,41,0,3,3,34e393f2,Guido Rodríguez,Real Betis,True
Real Betis,Getafe,1613764800,33,es ESP,LB,21-031,90,0,0,0,0,0,0,0,0,58,1,1,0,0.0,0.0,0.0,1,0,35,50,70.0,0,21,0,0,0,ead61f73,Juan Miranda,Real Betis,True
Real Betis,Getafe,1613764800,12,br BRA,CB,31-180,90,0,0,0,0,0,0,0,0,73,0,2,1,0.0,0.0,0.0,0,0,55,62,88.7,1,38,0,0,0,b14d0c5d,Sidnei,Real Betis,True
Real Betis,Getafe,1613764800,23,dz ALG,CB,29-120,90,0,0,0,0,0,0,0,0,76,2,1,1,0.0,0.0,0.0,0,0,59,67,88.1,1,38,0,0,0,fbd6378b,Aïssa Mandi,Real Betis,True
Real Betis,Getafe,1613764800,22,br BRA,RB,22-036,90,0,0,0,0,1,0,0,0,89,6,3,1,0.0,0.0,0.0,2,0,52,71,73.2,3,36,2,5,3,df8b52a5,Emerson,Real Betis,True
Real Betis,Getafe,1613764800,1,es ESP,GK,30-247,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,20,39,51.3,0,18,0,0,0,cda0b317,Joel Robles,Real Betis,True
Elche,Eibar,1613826000,9,ar ARG,FW,24-358,85,0,0,0,0,2,1,0,0,42,2,0,2,0.2,0.2,0.0,1,0,21,30,70.0,3,16,1,4,2,d49f3e6b,Lucas Boyé,Elche,True
Elche,Eibar,1613826000,6,cd COD,CM,26-337,5,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,1,0,0,0,0,bdc14559,Omenuke Mfulu,Elche,False
Elche,Eibar,1613826000,21,ar ARG,FW,29-271,78,0,0,0,0,0,0,0,0,35,0,1,0,0.0,0.0,0.0,3,0,17,25,68.0,2,14,0,2,2,8f898ba8,Guido Carrillo,Elche,True
Elche,Eibar,1613826000,24,es ESP,LB,24-259,12,0,0,0,0,0,0,0,0,7,1,1,0,0.0,0.0,0.0,1,0,3,5,60.0,0,2,0,0,0,ed3f5f4c,Josema,Elche,False
Elche,Eibar,1613826000,22,ar ARG,LM,28-016,61,0,0,0,0,0,0,0,0,24,3,0,3,0.0,0.0,0.0,1,1,13,16,81.3,0,11,0,2,1,a1216563,Emiliano Rigoni,Elche,True
Elche,Eibar,1613826000,17,es ESP,RM,31-079,29,0,0,0,0,1,0,0,0,8,0,0,0,0.1,0.1,0.0,0,0,4,5,80.0,1,4,0,1,1,5b28b2f6,Josan,Elche,False
Elche,Eibar,1613826000,14,es ESP,CM,24-052,90,0,0,0,0,1,0,0,0,39,1,1,0,0.1,0.1,0.0,1,0,27,34,79.4,1,14,1,0,0,0b2c8585,Raúl Guti,Elche,True
Elche,Eibar,1613826000,4,ar ARG,"CM,DM",30-262,90,0,0,0,0,0,0,1,0,57,3,1,3,0.0,0.0,0.0,0,0,33,41,80.5,3,14,1,2,1,b14f755d,Iván Marcone,Elche,True
Elche,Eibar,1613826000,11,es ESP,"RM,LM",24-078,90,0,0,0,0,1,0,0,0,57,2,2,0,0.0,0.0,0.1,2,0,32,43,74.4,3,24,0,3,3,004d185e,Tete Morente,Elche,True
Elche,Eibar,1613826000,25,co COL,LB,28-183,78,0,0,0,0,0,0,0,0,38,0,0,1,0.0,0.0,0.0,0,0,22,31,71.0,0,12,0,0,0,608f2092,Johan Mojica,Elche,True
Elche,Eibar,1613826000,10,es ESP,FW,28-150,12,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.2,1,0,1,4,25.0,0,1,0,0,0,335039a2,Pere Milla,Elche,False
Elche,Eibar,1613826000,12,es ESP,CB,26-325,90,1,0,0,0,1,1,0,0,55,2,0,0,0.0,0.0,0.0,0,0,33,44,75.0,0,11,0,0,0,dd672e1f,Dani Calvo,Elche,True
Elche,Eibar,1613826000,5,es ESP,CB,32-122,90,0,0,0,0,0,0,1,0,45,0,4,1,0.0,0.0,0.0,0,0,18,32,56.3,0,10,0,1,1,1c2c55fc,Gonzalo Verdú,Elche,True
Elche,Eibar,1613826000,19,es ESP,RB,33-253,85,0,1,0,0,0,0,0,0,56,3,2,1,0.0,0.0,0.1,2,1,33,44,75.0,5,16,0,2,1,487d9b09,Antonio Barragán,Elche,True
Elche,Eibar,1613826000,23,es ESP,RB,30-138,5,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,90f83973,Cifu,Elche,False
Elche,Eibar,1613826000,13,es ESP,GK,29-008,90,0,0,0,0,0,0,0,0,53,0,0,0,0.0,0.0,0.0,0,0,27,52,51.9,0,25,0,0,0,e4346678,Édgar Badía,Elche,True
Atlético Madrid,Levante,1613834100,9,uy URU,FW,34-027,90,0,0,0,0,4,1,0,0,31,0,0,1,0.2,0.2,0.3,7,0,14,24,58.3,1,20,0,1,0,a6154613,Luis Suárez,Atlético Madrid,True
Atlético Madrid,Levante,1613834100,7,pt POR,"FW,AM,LM",21-102,90,0,0,0,0,4,3,0,0,42,1,0,0,0.8,0.8,0.0,4,0,26,33,78.8,4,31,2,1,0,8aafd64f,João Félix,Atlético Madrid,True
Atlético Madrid,Levante,1613834100,10,ar ARG,"RW,AM",25-348,60,0,0,0,0,0,0,0,0,32,1,0,1,0.0,0.0,0.1,4,0,22,29,75.9,2,20,2,0,0,01eb744d,Ángel Correa,Atlético Madrid,True
Atlético Madrid,Levante,1613834100,29,es ESP,RB,20-364,30,0,0,0,0,1,0,0,0,26,1,0,1,0.0,0.0,0.0,2,0,14,19,73.7,3,15,1,0,0,fce521d7,Ricard Sánchez,Atlético Madrid,False
Atlético Madrid,Levante,1613834100,4,cf CTA,"DM,CM",28-005,60,0,0,0,0,2,1,0,0,31,3,1,2,0.1,0.1,0.2,4,0,20,24,83.3,2,20,1,1,1,cce181df,Geoffrey Kondogbia,Atlético Madrid,True
Atlético Madrid,Levante,1613834100,5,uy URU,CM,25-009,30,0,0,0,0,0,0,0,0,25,1,2,0,0.0,0.0,0.1,1,0,19,20,95.0,5,17,4,0,0,52611641,Lucas Torreira,Atlético Madrid,False
Atlético Madrid,Levante,1613834100,6,es ESP,CM,29-043,73,0,0,0,0,1,0,1,0,67,0,0,0,0.0,0.0,0.1,5,0,55,62,88.7,11,37,2,0,0,55126f3b,Koke,Atlético Madrid,True
Atlético Madrid,Levante,1613834100,19,fr FRA,FW,24-223,17,0,0,0,0,2,0,0,0,11,0,0,0,0.1,0.1,0.0,0,0,5,8,62.5,0,6,0,1,1,e7986081,Moussa Dembélé,Atlético Madrid,False
Atlético Madrid,Levante,1613834100,12,br BRA,"LB,LW,WB",22-318,90,0,0,0,0,2,0,0,0,64,1,1,2,0.1,0.1,0.3,8,0,31,51,60.8,0,29,4,0,0,ed9f7cfe,Renan Lodi,Atlético Madrid,True
Atlético Madrid,Levante,1613834100,14,es ESP,"RM,WB,CM,CB",26-021,90,0,0,0,0,1,0,0,0,55,0,1,2,0.1,0.1,0.5,6,0,40,51,78.4,8,39,5,1,1,02c15616,Marcos Llorente,Atlético Madrid,True
Atlético Madrid,Levante,1613834100,22,es ESP,CB,25-247,90,0,0,0,0,2,1,0,0,75,3,3,0,0.2,0.2,0.0,2,0,56,62,90.3,7,54,3,0,0,555f3a0b,Mario Hermoso,Atlético Madrid,True
Atlético Madrid,Levante,1613834100,18,br BRA,CB,31-280,90,0,0,0,0,2,1,0,0,72,1,5,2,0.2,0.2,0.2,3,0,53,60,88.3,2,42,0,0,0,51a3c4c8,Felipe,Atlético Madrid,True
Atlético Madrid,Levante,1613834100,2,uy URU,CB,26-031,53,0,0,0,0,4,1,0,0,50,1,1,0,0.3,0.3,0.0,2,0,36,43,83.7,4,27,2,0,0,f0da930c,José María Giménez,Atlético Madrid,True
Atlético Madrid,Levante,1613834100,11,fr FRA,"CM,LM",25-100,37,0,0,0,0,3,2,1,0,27,0,0,0,0.1,0.1,0.0,4,0,20,22,90.9,1,19,2,3,3,4dbd0916,Thomas Lemar,Atlético Madrid,False
Atlético Madrid,Levante,1613834100,13,si SVN,GK,28-044,90,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,14,15,93.3,0,5,0,0,0,ee8508c0,Jan Oblak,Atlético Madrid,True
Valencia,Celta Vigo,1613842200,20,kr KOR,"FW,RM",20-001,89,0,1,0,0,1,0,1,0,53,0,0,0,0.1,0.1,0.5,3,1,33,47,70.2,9,34,5,10,10,8455ad90,Lee Kang-in,Valencia,True
Valencia,Celta Vigo,1613842200,6,pt POR,CB,23-331,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,4b3c863f,Francisco Reis Ferreira,Valencia,False
Valencia,Celta Vigo,1613842200,22,uy URU,FW,24-190,90,0,0,0,0,1,0,0,0,29,1,0,0,0.0,0.0,0.0,1,0,10,18,55.6,0,13,1,2,2,4c2e9442,Maxi Gómez,Valencia,True
Valencia,Celta Vigo,1613842200,16,es ESP,LM,22-066,70,0,0,0,0,1,0,0,0,26,0,1,0,0.0,0.0,0.0,0,0,10,14,71.4,1,12,1,1,0,c4dce677,Alejandro Blanco,Valencia,True
Valencia,Celta Vigo,1613842200,9,fr FRA,FW,33-287,20,1,0,0,0,1,1,0,0,15,0,0,0,0.3,0.3,0.0,0,0,9,13,69.2,2,9,0,0,0,42276181,Kévin Gameiro,Valencia,False
Valencia,Celta Vigo,1613842200,8,es ESP,CM,24-049,90,0,0,0,0,1,0,0,0,73,1,0,2,0.0,0.0,0.0,3,0,58,66,87.9,8,45,2,4,2,fed17f5a,Carlos Soler,Valencia,True
Valencia,Celta Vigo,1613842200,19,rs SRB,CM,22-340,80,0,0,0,0,2,1,0,0,48,1,0,2,0.1,0.1,0.0,1,0,31,39,79.5,6,25,1,2,2,faed84db,Uroš Račić,Valencia,True
Valencia,Celta Vigo,1613842200,21,es ESP,LM,24-006,10,1,0,0,0,1,1,0,0,12,0,0,0,0.5,0.5,0.0,1,1,6,6,100.0,1,7,0,1,0,0bc4e720,Manu Vallejo,Valencia,False
Valencia,Celta Vigo,1613842200,18,dk DEN,"RM,CM,LM",31-265,90,0,0,0,0,0,0,0,0,55,1,3,0,0.0,0.0,0.0,2,0,37,47,78.7,4,33,2,0,0,d83bbc54,Daniel Wass,Valencia,True
Valencia,Celta Vigo,1613842200,14,es ESP,LB,25-271,90,0,0,0,0,0,0,1,0,83,2,2,1,0.0,0.0,0.1,2,0,54,73,74.0,2,47,4,1,0,b05e2dbd,José Luis Gayà,Valencia,True
Valencia,Celta Vigo,1613842200,15,,CB,21-020,90,0,0,0,0,1,0,0,0,,,2,,,,,,,,,,,,,,,45d96179,Hugo Guillamón,Valencia,True
Valencia,Celta Vigo,1613842200,5,br BRA,CB,30-086,90,0,0,0,0,1,0,0,0,76,1,4,0,0.0,0.0,0.0,0,0,54,61,88.5,5,46,0,0,0,b7ca5c51,Gabriel Paulista,Valencia,True
Valencia,Celta Vigo,1613842200,2,pt POR,RB,21-348,90,0,1,0,0,0,0,0,0,61,3,1,0,0.0,0.0,0.3,2,2,38,52,73.1,4,29,1,2,1,c78b352d,Thierry Correia,Valencia,True
Valencia,Celta Vigo,1613842200,13,nl NED,GK,31-304,90,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,1,0,15,20,75.0,0,8,0,0,0,04ac8285,Jasper Cillessen,Valencia,True
Valladolid,Real Madrid,1613851200,7,es ESP,FW,29-267,72,0,0,0,0,0,0,0,0,21,1,0,0,0.0,0.0,0.0,0,0,10,13,76.9,1,11,0,2,2,32974271,Sergi Guardiola,Valladolid,True
Valladolid,Real Madrid,1613851200,9,il ISR,FW,25-006,18,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0,379dc075,Shon Weissman,Valladolid,False
Valladolid,Real Madrid,1613851200,12,cl CHI,LW,35-024,90,0,0,0,0,3,2,1,0,45,1,1,1,0.5,0.5,0.2,6,0,22,30,73.3,1,23,2,2,0,c90977db,Fabián Orellana,Valladolid,True
Valladolid,Real Madrid,1613851200,18,gm GAM,RW,25-121,60,0,0,0,0,2,1,0,0,17,2,1,0,0.4,0.4,0.0,0,0,7,9,77.8,0,6,0,0,0,689c9cf4,Saidy Janko,Valladolid,True
Valladolid,Real Madrid,1613851200,40,,FW,21-327,30,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,8c5f1522,Jota,Valladolid,False
Valladolid,Real Madrid,1613851200,8,es ESP,AM,24-006,83,0,0,0,0,3,1,0,0,48,2,0,2,0.1,0.1,0.1,2,0,30,35,85.7,3,23,0,3,3,237a3851,Kike Pérez,Valladolid,True
Valladolid,Real Madrid,1613851200,10,es ESP,AM,30-009,7,0,0,0,0,0,0,1,0,6,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,2,0,0,0,7c388b20,Óscar Plano,Valladolid,False
Valladolid,Real Madrid,1613851200,17,es ESP,DM,31-258,72,0,0,0,0,1,1,0,0,44,1,1,1,0.0,0.0,0.0,0,0,24,34,70.6,1,19,2,0,0,7c4243d4,Roque Mesa,Valladolid,True
Valladolid,Real Madrid,1613851200,3,ba BIH,DM,27-185,18,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,0,0,e82d2807,Kenan Kodro,Valladolid,False
Valladolid,Real Madrid,1613851200,14,es ESP,DM,29-295,83,0,0,0,0,0,0,1,0,35,1,1,0,0.0,0.0,0.0,0,0,23,30,76.7,1,13,0,0,0,036bba5f,Rubén Alcaraz,Valladolid,True
Valladolid,Real Madrid,1613851200,20,es ESP,DM,23-341,7,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,1,0,0,0,0,efecd633,Fede San Emeterio,Valladolid,False
Valladolid,Real Madrid,1613851200,22,es ESP,LB,31-350,90,0,0,0,0,0,0,1,0,66,4,3,1,0.0,0.0,0.0,2,0,34,53,64.2,3,24,1,0,0,e29d1111,Nacho,Valladolid,True
Valladolid,Real Madrid,1613851200,24,es ESP,CB,24-265,90,0,0,0,0,0,0,0,0,32,1,1,0,0.0,0.0,0.0,0,0,23,26,88.5,1,14,0,0,0,b86a64b2,Joaquín Fernández,Valladolid,True
Valladolid,Real Madrid,1613851200,6,es ESP,CB,30-272,90,0,0,0,0,0,0,0,0,33,2,1,0,0.0,0.0,0.0,0,0,15,22,68.2,0,10,0,0,0,f11fe861,Bruno González,Valladolid,True
Valladolid,Real Madrid,1613851200,2,es ESP,RB,26-016,90,0,0,0,0,0,0,0,0,48,3,1,1,0.0,0.0,0.0,1,0,21,35,60.0,0,19,2,0,0,b7c04927,Luis Pérez,Valladolid,True
Valladolid,Real Madrid,1613851200,1,es ESP,GK,32-048,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,13,36,36.1,0,18,0,0,0,8fae77ea,Jordi Masip,Valladolid,True
Barcelona,Cádiz,1613912400,10,ar ARG,"FW,AM,LW",33-242,90,1,0,1,1,7,2,0,0,110,0,0,1,1.6,0.8,0.1,6,0,77,95,81.1,12,74,9,4,3,d70ce98e,Lionel Messi,Barcelona,True
Barcelona,Cádiz,1613912400,7,fr FRA,LW,29-337,64,0,0,0,0,1,0,0,0,35,1,0,2,0.1,0.1,0.0,0,0,20,27,74.1,0,16,1,1,0,df69b544,Antoine Griezmann,Barcelona,True
Barcelona,Cádiz,1613912400,9,dk DEN,FW,29-261,26,0,0,0,0,1,0,0,0,8,0,0,0,0.0,0.0,0.1,2,0,6,6,100.0,1,4,0,2,1,fd771f95,Martin Braithwaite,Barcelona,False
Barcelona,Cádiz,1613912400,11,fr FRA,"RW,LW",23-282,79,0,0,0,0,6,1,0,0,104,1,0,1,0.3,0.3,0.1,8,0,78,87,89.7,10,80,10,8,5,b19db005,Ousmane Dembélé,Barcelona,True
Barcelona,Cádiz,1613912400,12,es ESP,LW,21-192,11,0,0,0,0,1,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,18,20,90.0,2,16,1,0,0,f090a37a,Riqui Puig,Barcelona,False
Barcelona,Cádiz,1613912400,16,es ESP,LM,18-088,73,0,0,0,0,0,0,0,0,74,1,0,0,0.0,0.0,0.0,3,1,60,67,89.6,4,49,1,3,2,0d9b2d31,Pedri,Barcelona,True
Barcelona,Cádiz,1613912400,17,pt POR,RW,21-054,17,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,7,7,100.0,0,7,1,0,0,77e39b04,Francisco Trincão,Barcelona,False
Barcelona,Cádiz,1613912400,5,es ESP,CM,32-220,64,0,0,0,0,0,0,0,0,114,0,4,2,0.0,0.0,0.2,4,0,98,107,91.6,12,72,3,0,0,5ab0ea87,Sergio Busquets,Barcelona,True
Barcelona,Cádiz,1613912400,8,ba BIH,"DM,RM",30-325,26,0,0,0,0,1,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,38,41,92.7,3,29,0,0,0,ad6df2d5,Miralem Pjanić,Barcelona,False
Barcelona,Cádiz,1613912400,21,nl NED,"RM,DM,CM",23-285,90,0,0,0,0,1,0,0,0,83,0,0,0,0.1,0.1,0.0,3,0,76,80,95.0,8,55,3,1,0,1bacc518,Frenkie de Jong,Barcelona,True
Barcelona,Cádiz,1613912400,18,es ESP,LB,31-337,90,0,0,0,0,1,0,0,0,96,0,0,0,0.0,0.0,0.1,3,0,79,91,86.8,5,51,2,1,1,4601e194,Jordi Alba,Barcelona,True
Barcelona,Cádiz,1613912400,15,fr FRA,CB,25-249,90,0,0,0,0,0,0,0,0,107,1,0,0,0.0,0.0,0.1,2,0,94,100,94.0,8,72,4,0,0,4f28a6ff,Clément Lenglet,Barcelona,True
Barcelona,Cádiz,1613912400,3,es ESP,CB,34-019,90,0,0,0,0,0,0,0,0,97,0,1,0,0.0,0.0,0.0,0,0,84,90,93.3,10,71,3,0,0,adfc9123,Gerard Piqué,Barcelona,True
Barcelona,Cádiz,1613912400,2,us USA,RB,20-110,79,0,0,0,0,0,0,0,0,96,0,0,3,0.0,0.0,0.2,4,0,72,81,88.9,10,56,2,4,1,5976f83e,Sergiño Dest,Barcelona,True
Barcelona,Cádiz,1613912400,28,es ESP,RB,21-284,11,0,0,0,0,0,0,0,0,17,0,1,0,0.0,0.0,0.1,2,0,13,16,81.3,1,12,1,0,0,056269d7,Óscar Mingueza,Barcelona,False
Barcelona,Cádiz,1613912400,1,de GER,GK,28-297,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,27,27,100.0,0,14,0,0,0,6f51e382,Marc-André ter Stegen,Barcelona,True
Real Sociedad,Alavés,1613920500,19,se SWE,FW,21-153,64,3,0,0,0,4,3,0,0,11,0,0,0,1.9,1.9,0.1,2,0,4,6,66.7,1,3,1,1,0,8e92be30,Alexander Isak,Real Sociedad,True
Real Sociedad,Alavés,1613920500,25,es ESP,FW,25-233,26,0,0,0,0,0,0,1,0,12,0,0,0,0.0,0.0,0.0,0,0,5,8,62.5,0,7,0,0,0,debc6b55,Jon Bautista,Real Sociedad,False
Real Sociedad,Alavés,1613920500,10,es ESP,LW,23-306,79,0,1,0,0,1,0,0,0,48,0,0,2,0.1,0.1,0.6,3,2,22,40,55.0,1,27,3,1,0,8c3c640c,Mikel Oyarzabal,Real Sociedad,True
Real Sociedad,Alavés,1613920500,11,be BEL,LW,26-016,11,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,6,9,66.7,0,9,1,3,1,4737cebe,Adnan Januzaj,Real Sociedad,False
Real Sociedad,Alavés,1613920500,7,es ESP,RW,28-276,90,1,0,0,0,2,1,0,0,28,0,0,0,0.4,0.4,0.3,1,0,16,20,80.0,1,17,5,3,2,1bda5842,Portu,Real Sociedad,True
Real Sociedad,Alavés,1613920500,8,es ESP,LM,24-244,65,0,1,0,0,0,0,1,0,49,2,0,1,0.0,0.0,0.5,1,1,31,41,75.6,6,27,0,3,3,d080ed5e,Mikel Merino,Real Sociedad,True
Real Sociedad,Alavés,1613920500,14,es ESP,LM,25-359,25,0,0,0,0,0,0,0,0,16,0,1,0,0.0,0.0,0.0,0,0,12,14,85.7,1,9,0,0,0,4c0a6a48,Jon Guridi,Real Sociedad,False
Real Sociedad,Alavés,1613920500,4,es ESP,CM,30-350,56,0,0,0,0,0,0,1,0,44,2,1,0,0.0,0.0,0.0,1,1,34,39,87.2,4,21,0,0,0,5ce0b5ba,Asier Illarramendi,Real Sociedad,True
Real Sociedad,Alavés,1613920500,16,es ESP,CM,23-229,34,0,0,0,0,0,0,0,0,38,0,2,1,0.0,0.0,0.0,0,0,27,32,84.4,2,16,2,3,3,8e48dc61,Ander Guevara,Real Sociedad,False
Real Sociedad,Alavés,1613920500,21,es ESP,RM,35-044,79,0,2,0,0,0,0,0,0,44,2,0,0,0.0,0.0,0.9,5,4,35,38,92.1,9,28,3,3,2,e2716bd0,David Silva,Real Sociedad,True
Real Sociedad,Alavés,1613920500,17,es ESP,RM,25-254,11,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,5,1,1,0,ddd5348b,Martín Merquelanz,Real Sociedad,False
Real Sociedad,Alavés,1613920500,20,es ESP,LB,34-361,90,0,0,0,0,1,0,0,0,79,1,1,0,0.0,0.0,0.0,1,0,62,72,86.1,5,41,2,0,0,d4cb83cc,Nacho Monreal,Real Sociedad,True
Real Sociedad,Alavés,1613920500,5,es ESP,CB,23-328,90,0,0,0,0,0,0,0,0,78,0,0,2,0.0,0.0,0.0,0,0,65,70,92.9,1,48,0,0,0,5c7845f6,Igor Zubeldia,Real Sociedad,True
Real Sociedad,Alavés,1613920500,24,es ESP,CB,24-102,90,0,0,0,0,0,0,0,0,66,0,1,0,0.0,0.0,0.0,0,0,52,62,83.9,1,39,1,0,0,9a64e67e,Robin Le Normand,Real Sociedad,True
Real Sociedad,Alavés,1613920500,18,es ESP,RB,24-201,90,0,0,0,0,0,0,0,0,50,1,0,0,0.0,0.0,0.1,1,0,41,46,89.1,0,20,4,0,0,6f5f82c0,Andoni Gorosabel,Real Sociedad,True
Real Sociedad,Alavés,1613920500,1,es ESP,GK,25-334,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,24,37,64.9,0,16,0,0,0,374ee424,Álex Remiro,Real Sociedad,True
Huesca,Granada,1613928600,9,es ESP,FW,23-248,90,0,0,0,1,6,2,0,0,27,1,0,1,1.1,0.3,0.0,0,0,7,14,50.0,0,9,2,0,0,bbf5c11b,Rafa Mir,Huesca,True
Huesca,Granada,1613928600,7,es ESP,AM,32-326,86,0,0,0,0,1,0,0,0,40,0,0,1,0.1,0.1,0.1,4,1,25,32,78.1,2,22,2,1,1,8970907e,David Ferreiro,Huesca,True
Huesca,Granada,1613928600,21,es ESP,AM,29-343,4,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,0,0,82803509,Juan Carlos,Huesca,False
Huesca,Granada,1613928600,23,es ESP,AM,22-334,67,1,0,0,0,1,1,0,0,19,0,0,1,0.4,0.4,0.0,1,0,9,13,69.2,1,8,2,1,1,5a36f180,Dani Escriche,Huesca,True
